,status,seniority,home,time,age,marital,records,job,expenses,income,assets,debt,amount,price
1928,no,2,parents,60,35,single,no_rec,others,35,65.0,0.0,0.0,1100,1324
1929,no,14,owner,60,30,married,no_rec,fixed,45,120.0,6500.0,3000.0,760,895
1930,no,15,parents,60,34,married,no_rec,fixed,75,182.0,3000.0,0.0,1500,1889
1931,no,4,parents,36,27,married,no_rec,fixed,45,72.0,0.0,0.0,350,1426
1932,no,11,owner,30,35,married,no_rec,fixed,75,160.0,4000.0,0.0,700,1340
1933,yes,14,priv,36,45,separated,yes_rec,fixed,35,120.0,2500.0,0.0,1150,1350
1934,no,21,priv,48,51,married,no_rec,fixed,60,110.0,2500.0,400.0,1000,1398
1935,yes,5,parents,60,40,married,yes_rec,fixed,45,100.0,0.0,0.0,1385,1385
1936,no,21,other,60,45,widow,no_rec,fixed,45,110.0,0.0,0.0,650,1584
1937,no,7,parents,60,26,single,no_rec,fixed,35,100.0,0.0,0.0,1000,1238
1938,yes,11,rent,60,38,married,no_rec,fixed,82,71.0,0.0,0.0,900,977
1939,no,18,owner,48,48,married,yes_rec,fixed,105,129.0,3000.0,0.0,780,2220
1940,no,0,rent,60,28,married,no_rec,fixed,76,155.0,0.0,0.0,800,1218
1941,no,3,owner,48,37,widow,no_rec,others,45,110.0,10000.0,0.0,1700,2481
1942,no,22,owner,60,46,married,no_rec,fixed,90,214.0,8000.0,0.0,1120,1395
1943,no,5,rent,36,30,married,no_rec,fixed,74,140.0,0.0,0.0,850,862
1944,no,22,owner,60,37,married,no_rec,fixed,60,132.0,6000.0,1500.0,1400,1571
1945,no,9,owner,48,26,married,no_rec,fixed,35,101.0,5000.0,0.0,500,1997
1946,no,9,rent,60,32,married,no_rec,fixed,71,105.0,0.0,0.0,700,1800
1947,no,5,priv,24,32,separated,no_rec,freelance,35,143.0,8000.0,0.0,600,1350
1948,no,11,owner,60,41,married,no_rec,fixed,60,313.0,7500.0,2000.0,2180,2654
1949,no,3,parents,60,31,single,no_rec,partime,35,0.0,2000.0,0.0,1200,1661
1950,yes,1,parents,60,27,single,no_rec,partime,35,82.0,8000.0,0.0,1100,1300
1951,yes,40,owner,36,62,married,yes_rec,freelance,45,157.0,13500.0,0.0,1000,1300
1952,no,18,rent,42,35,married,no_rec,fixed,76,157.0,0.0,0.0,800,1687
1953,no,11,owner,24,41,married,no_rec,fixed,60,100.0,15000.0,0.0,700,1480
1954,yes,2,owner,60,54,widow,yes_rec,fixed,35,180.0,8000.0,0.0,1000,1130
1955,no,2,rent,48,45,married,no_rec,freelance,47,124.0,0.0,0.0,1600,1895
1956,no,20,owner,54,59,married,no_rec,freelance,60,87.0,3500.0,0.0,500,984
1957,yes,2,parents,60,52,married,yes_rec,freelance,75,160.0,5000.0,0.0,1350,1999
1958,no,0,parents,36,20,single,no_rec,partime,35,120.0,0.0,0.0,1100,1100
1959,no,2,owner,36,35,married,no_rec,fixed,75,152.0,3000.0,0.0,1000,1542
1960,no,1,owner,60,31,married,no_rec,fixed,60,94.0,2500.0,0.0,900,1236
1961,yes,4,rent,36,34,married,no_rec,fixed,70,100.0,0.0,0.0,900,1150
1962,yes,2,priv,60,28,married,yes_rec,fixed,75,166.0,6000.0,0.0,1500,1599
1963,no,5,owner,6,44,married,no_rec,fixed,75,315.0,13000.0,0.0,500,2624
1964,no,12,rent,60,42,married,no_rec,fixed,114,390.0,0.0,0.0,1100,1126
1965,no,11,rent,12,29,single,no_rec,fixed,44,93.0,0.0,0.0,700,1667
1966,no,12,priv,48,37,married,no_rec,freelance,60,100.0,9000.0,0.0,1200,1995
1967,no,2,owner,30,26,married,no_rec,fixed,60,50.0,3500.0,250.0,600,1292
1968,yes,4,rent,36,27,separated,no_rec,fixed,47,116.0,0.0,0.0,1300,1700
1969,no,13,parents,60,32,married,no_rec,fixed,60,152.0,0.0,0.0,900,1654
1970,yes,7,rent,48,43,married,no_rec,fixed,44,92.0,0.0,0.0,1300,1653
1971,no,8,owner,60,34,married,no_rec,fixed,45,100.0,3500.0,0.0,1300,1300
1972,yes,2,owner,60,38,married,yes_rec,fixed,75,74.0,3500.0,500.0,1700,1888
1973,no,10,parents,48,58,married,no_rec,others,35,450.0,2500.0,0.0,1200,1505
1974,yes,4,owner,60,33,married,no_rec,partime,90,82.0,3500.0,1000.0,1300,1795
1975,no,11,owner,48,27,married,no_rec,fixed,35,140.0,4000.0,0.0,1500,1641
1976,no,0,parents,60,22,single,no_rec,partime,45,183.0,4000.0,0.0,1150,1150
1977,yes,4,owner,60,47,married,no_rec,freelance,75,0.0,13500.0,0.0,1900,1976
1978,yes,1,rent,60,52,divorced,no_rec,fixed,55,99.0,0.0,0.0,750,873
1979,no,5,owner,18,28,married,no_rec,fixed,60,102.0,2500.0,1300.0,450,1437
1980,no,7,rent,36,33,separated,yes_rec,fixed,47,115.0,0.0,0.0,645,895
1981,no,1,owner,60,36,married,no_rec,fixed,75,214.0,3500.0,0.0,650,1645
1982,yes,25,priv,60,56,married,yes_rec,freelance,90,85.0,3500.0,0.0,800,975
1983,no,0,parents,24,41,married,no_rec,fixed,60,105.0,3500.0,0.0,450,600
1984,yes,0,parents,60,25,single,no_rec,partime,35,35.0,0.0,0.0,1150,1351
1985,no,3,parents,60,35,single,no_rec,fixed,35,190.0,2500.0,0.0,1400,1561
1986,no,8,rent,60,31,married,no_rec,fixed,66,211.0,0.0,0.0,1950,2276
1987,no,6,owner,60,35,married,no_rec,fixed,60,135.0,4500.0,1000.0,1658,1675
1988,no,1,owner,36,21,single,no_rec,fixed,35,127.0,10000.0,0.0,850,1014
1989,yes,4,parents,48,40,married,no_rec,freelance,90,20.0,0.0,0.0,1850,2143
1990,no,2,owner,12,30,married,no_rec,fixed,35,110.0,15000.0,0.0,700,1355
1991,no,15,rent,48,40,married,no_rec,fixed,57,120.0,0.0,0.0,1000,1500
1992,yes,0,rent,36,23,married,no_rec,partime,44,88.0,0.0,0.0,450,495
1993,no,0,owner,12,22,married,no_rec,others,75,100.0,50000.0,8000.0,900,2327
1994,no,5,owner,36,45,widow,no_rec,others,35,142.0,6000.0,0.0,800,850
1995,no,1,other,30,26,single,no_rec,fixed,35,110.0,0.0,0.0,700,1340
1996,yes,1,rent,60,24,married,yes_rec,partime,42,70.0,0.0,0.0,1700,1761
1997,no,1,parents,30,22,single,no_rec,fixed,35,111.0,0.0,0.0,775,1100
1998,no,5,owner,60,37,married,no_rec,others,75,145.0,3000.0,672.0,1300,1510
1999,yes,6,rent,48,65,married,no_rec,others,69,237.0,0.0,0.0,1571,1571
2000,no,5,owner,60,57,married,no_rec,fixed,60,830.0,18000.0,0.0,2000,2125
2001,no,1,owner,36,36,married,no_rec,fixed,35,100.0,7000.0,0.0,2000,2500
2002,yes,4,rent,36,24,married,no_rec,partime,55,100.0,0.0,0.0,650,725
2003,no,11,rent,24,26,single,no_rec,fixed,59,137.0,2500.0,0.0,350,1158
2004,no,2,other,60,23,married,no_rec,freelance,35,140.0,0.0,0.0,1400,1581
2005,yes,2,parents,48,28,separated,no_rec,freelance,35,140.0,0.0,0.0,1000,1100
2006,no,3,parents,60,26,single,yes_rec,fixed,35,73.0,0.0,0.0,650,1200
2007,no,9,rent,60,39,married,no_rec,fixed,57,123.0,0.0,0.0,1000,1194
2008,no,13,owner,36,50,married,no_rec,fixed,45,139.0,1800.0,0.0,715,1683
2009,yes,2,owner,36,32,married,no_rec,fixed,75,101.0,1500.0,400.0,1200,1646
2010,no,14,parents,60,28,married,no_rec,fixed,45,140.0,0.0,0.0,1150,1301
2011,yes,0,parents,48,21,single,no_rec,partime,35,48.0,0.0,0.0,1850,1877
2012,no,7,rent,36,49,married,no_rec,fixed,57,115.0,0.0,0.0,675,675
2013,no,11,parents,30,27,single,no_rec,fixed,35,117.0,0.0,0.0,600,1293
2014,no,15,owner,36,38,married,yes_rec,freelance,45,110.0,7000.0,0.0,450,550
2015,no,3,owner,24,32,married,no_rec,fixed,60,196.0,5000.0,300.0,800,1606
2016,no,5,owner,36,46,married,no_rec,freelance,60,100.0,4000.0,0.0,1100,1897
2017,yes,0,rent,36,27,married,no_rec,partime,42,72.0,0.0,0.0,700,925
2018,no,11,owner,60,38,married,no_rec,freelance,60,350.0,7500.0,0.0,1500,1800
2019,yes,16,owner,60,44,married,no_rec,fixed,35,150.0,2500.0,400.0,2000,2190
2020,no,10,owner,60,40,married,no_rec,freelance,90,301.0,2000.0,0.0,1100,1835
2021,no,7,owner,24,39,married,no_rec,fixed,75,260.0,10000.0,0.0,400,1100
2022,no,18,owner,42,38,married,no_rec,freelance,75,229.0,8000.0,0.0,1700,1850
2023,no,17,owner,60,41,married,no_rec,freelance,75,250.0,13500.0,3700.0,1400,2050
2024,no,13,owner,48,45,married,no_rec,fixed,45,106.0,4000.0,0.0,400,1615
2025,no,8,owner,60,40,married,no_rec,fixed,60,90.0,4500.0,0.0,1100,1638
2026,no,4,parents,60,26,single,no_rec,freelance,35,60.0,0.0,0.0,600,710
2027,no,8,owner,36,38,married,no_rec,fixed,45,150.0,23000.0,0.0,2800,4400
2028,yes,22,owner,60,50,married,no_rec,fixed,90,210.0,16000.0,0.0,2100,2500
2029,yes,2,parents,36,24,single,no_rec,fixed,35,65.0,0.0,0.0,895,895
2030,no,20,parents,36,38,married,yes_rec,freelance,60,0.0,25000.0,0.0,1500,1650
2031,no,3,owner,48,39,married,no_rec,fixed,60,110.0,3000.0,0.0,1270,1613
2032,no,16,owner,48,55,married,no_rec,fixed,45,120.0,2500.0,0.0,650,1551
2033,no,2,owner,48,32,married,no_rec,fixed,75,139.0,2000.0,80.0,460,1589
2034,no,23,owner,24,47,married,no_rec,fixed,35,114.0,3000.0,0.0,400,765
2035,yes,0,rent,48,32,single,no_rec,fixed,41,60.0,0.0,0.0,800,1566
2036,no,8,owner,36,37,married,yes_rec,fixed,45,142.0,4500.0,300.0,370,870
2037,yes,25,other,48,50,separated,yes_rec,fixed,35,89.0,0.0,0.0,800,2300
2038,no,16,owner,36,55,married,yes_rec,fixed,60,230.0,5000.0,0.0,1200,1460
2039,no,1,parents,36,19,single,no_rec,partime,35,118.0,0.0,0.0,1200,1426
2040,no,0,owner,12,59,married,no_rec,freelance,45,42.0,4000.0,0.0,400,790
2041,yes,2,rent,48,23,single,no_rec,partime,51,158.0,0.0,0.0,1300,1700
2042,yes,4,rent,36,24,married,yes_rec,fixed,75,148.0,0.0,0.0,900,1100
2043,no,10,owner,42,25,married,no_rec,fixed,45,110.0,3000.0,0.0,1500,2178
2044,no,30,owner,36,52,married,no_rec,freelance,45,33.0,3000.0,0.0,600,1011
2045,yes,0,priv,60,39,married,no_rec,partime,35,85.0,1500.0,0.0,1270,1405
2046,yes,2,rent,60,40,single,yes_rec,fixed,104,138.0,5000.0,300.0,1700,1879
2047,no,1,rent,60,21,single,no_rec,fixed,46,110.0,0.0,0.0,1450,1517
2048,yes,1,priv,60,35,married,no_rec,freelance,35,0.0,3000.0,0.0,1400,1411
2049,no,5,owner,60,37,married,yes_rec,freelance,75,75.0,12000.0,0.0,900,1014
2050,no,20,owner,60,44,married,no_rec,fixed,60,168.0,3000.0,0.0,1400,1599
2051,no,32,owner,24,63,married,no_rec,freelance,45,0.0,90000.0,0.0,1000,1501
2052,no,8,owner,36,48,married,no_rec,fixed,45,75.0,3500.0,0.0,670,857
2053,no,3,owner,60,27,married,no_rec,fixed,75,122.0,4000.0,0.0,1400,1702
2054,no,1,rent,60,29,married,no_rec,fixed,73,133.0,0.0,0.0,1000,1158
2055,no,0,priv,36,60,married,no_rec,fixed,60,140.0,3000.0,0.0,1000,2050
2056,no,1,owner,36,27,single,no_rec,fixed,35,208.0,9000.0,0.0,1000,1651
2057,no,40,owner,24,62,married,no_rec,freelance,60,130.0,15000.0,0.0,250,758
2058,yes,1,parents,60,30,separated,no_rec,partime,35,70.0,0.0,0.0,925,925
2059,no,18,owner,60,44,married,no_rec,fixed,60,110.0,4000.0,500.0,1300,1725
2060,yes,1,owner,24,32,married,no_rec,partime,45,182.0,4000.0,200.0,175,175
2061,no,10,owner,60,40,married,no_rec,fixed,105,125.0,6500.0,0.0,1500,1800
2062,no,15,owner,48,33,married,no_rec,fixed,75,220.0,7000.0,0.0,1300,2400
2063,yes,2,other,60,21,single,no_rec,fixed,35,86.0,0.0,0.0,1400,1600
2064,no,2,parents,36,28,single,yes_rec,fixed,35,51.0,0.0,0.0,325,525
2065,no,12,owner,36,38,married,no_rec,fixed,60,130.0,5000.0,0.0,700,950
2066,no,9,parents,60,35,married,no_rec,fixed,60,118.0,0.0,0.0,1000,1656
2067,no,10,owner,48,36,married,no_rec,partime,75,82.0,3000.0,0.0,1000,1400
2068,yes,5,owner,42,32,married,no_rec,fixed,60,96.0,6000.0,800.0,1700,2349
2069,no,20,owner,36,36,married,no_rec,fixed,90,464.0,5000.0,0.0,2000,2168
2070,no,9,other,60,31,married,no_rec,fixed,60,130.0,0.0,0.0,1500,1700
2071,no,16,parents,24,44,single,no_rec,freelance,35,86.0,0.0,0.0,700,950
2072,no,2,owner,36,34,married,no_rec,fixed,60,125.0,59000.0,900.0,1500,3000
2073,no,28,owner,30,54,married,no_rec,fixed,45,234.0,15000.0,0.0,1250,2166
2074,no,12,owner,36,43,married,no_rec,fixed,45,70.0,5000.0,0.0,700,1487
2075,no,2,owner,48,57,married,no_rec,fixed,45,184.0,4000.0,0.0,1000,1500
2076,no,20,parents,60,36,married,no_rec,fixed,60,121.0,0.0,0.0,850,935
2077,yes,20,owner,48,51,married,yes_rec,fixed,45,213.0,5000.0,1000.0,1100,1376
2078,no,14,owner,60,40,married,no_rec,fixed,45,91.0,0.0,0.0,1100,1565
2079,no,23,priv,60,51,married,yes_rec,fixed,45,110.0,2500.0,0.0,800,1343
2080,no,6,other,36,36,married,no_rec,fixed,60,160.0,0.0,0.0,550,700
2081,no,2,parents,36,30,married,yes_rec,partime,60,203.0,0.0,0.0,600,1549
2082,yes,8,owner,60,37,married,no_rec,fixed,75,50.0,15000.0,0.0,1400,1645
2083,yes,0,owner,60,29,married,yes_rec,fixed,45,100.0,4500.0,0.0,1200,1406
2084,no,12,rent,36,51,married,no_rec,fixed,74,139.0,0.0,0.0,600,690
2085,yes,12,owner,48,49,married,yes_rec,fixed,45,152.0,7500.0,0.0,1100,2120
2086,no,24,owner,60,43,single,no_rec,fixed,35,120.0,3500.0,0.0,1320,1680
2087,no,0,owner,24,33,married,no_rec,partime,35,100.0,8000.0,0.0,500,2700
2088,no,2,owner,36,37,married,no_rec,fixed,60,83.0,3500.0,0.0,310,1119
2089,no,10,owner,60,51,married,no_rec,fixed,60,202.0,2000.0,0.0,1400,1580
2090,no,4,owner,48,22,single,no_rec,fixed,45,113.0,14000.0,0.0,1300,1410
2091,no,8,rent,60,46,married,no_rec,freelance,45,0.0,0.0,0.0,1000,1359
2092,no,6,owner,60,27,married,no_rec,fixed,45,122.0,2000.0,1000.0,1300,1384
2093,no,6,owner,6,50,married,yes_rec,freelance,75,100.0,30000.0,0.0,600,1282
2094,no,26,owner,60,41,married,no_rec,fixed,45,132.0,0.0,0.0,1100,1472
2095,no,19,owner,60,54,widow,yes_rec,fixed,35,207.0,11000.0,4000.0,800,1336
2096,no,2,owner,36,24,married,no_rec,freelance,45,0.0,4000.0,1900.0,700,1780
2097,no,4,owner,60,37,married,no_rec,fixed,75,0.0,5000.0,900.0,500,1205
2098,yes,13,rent,60,42,separated,yes_rec,fixed,47,120.0,0.0,0.0,800,1395
2099,no,3,owner,60,25,married,no_rec,partime,60,120.0,3500.0,200.0,1000,1342
2100,no,3,owner,60,26,married,no_rec,freelance,35,121.0,8000.0,3055.0,1400,1581
2101,no,11,rent,60,54,married,no_rec,fixed,54,90.0,0.0,0.0,1000,1303
2102,yes,5,priv,36,50,married,no_rec,fixed,60,165.0,8000.0,0.0,750,875
2103,no,3,owner,60,42,married,no_rec,fixed,60,143.0,5000.0,0.0,850,1059
2104,yes,8,other,60,41,married,no_rec,freelance,45,62.0,0.0,0.0,1800,2101
2105,no,1,parents,36,23,single,no_rec,partime,35,56.0,0.0,0.0,500,550
2106,no,13,owner,42,34,married,no_rec,fixed,105,190.0,2500.0,300.0,1100,1395
2107,no,9,rent,60,30,married,no_rec,freelance,73,129.0,0.0,0.0,800,846
2108,yes,1,rent,48,23,single,no_rec,freelance,35,0.0,0.0,0.0,1200,1366
2109,yes,2,priv,48,37,married,yes_rec,partime,75,115.0,2000.0,0.0,850,1194
2110,no,0,owner,36,54,married,no_rec,others,45,134.0,2500.0,0.0,625,801
2111,no,10,priv,60,55,married,no_rec,fixed,60,195.0,4000.0,0.0,1900,2150
2112,no,8,owner,60,34,married,no_rec,fixed,75,145.0,3000.0,1800.0,1500,1703
2113,yes,0,parents,48,26,married,no_rec,partime,45,76.0,0.0,0.0,700,2300
2114,yes,8,rent,60,58,married,yes_rec,fixed,60,0.0,0.0,0.0,1400,1996
2115,no,4,owner,60,26,single,yes_rec,fixed,35,155.0,4000.0,0.0,1350,1610
2116,yes,2,parents,30,28,single,no_rec,partime,35,70.0,0.0,0.0,550,875
2117,yes,4,rent,48,26,single,no_rec,fixed,47,124.0,0.0,0.0,1500,1756
2118,no,7,rent,36,33,married,no_rec,freelance,78,178.0,0.0,0.0,700,1033
2119,no,8,owner,60,51,married,no_rec,fixed,45,250.0,4000.0,0.0,1000,1250
2120,no,7,owner,60,39,married,no_rec,fixed,90,142.0,6000.0,0.0,1300,1534
2121,no,14,owner,48,40,married,no_rec,fixed,75,335.0,8000.0,0.0,1800,2208
2122,no,23,owner,60,38,married,no_rec,fixed,45,500.0,3500.0,0.0,1900,2357
2123,no,1,parents,18,23,single,no_rec,partime,35,50.0,0.0,0.0,250,1139
2124,no,11,owner,60,26,married,no_rec,fixed,35,70.0,5000.0,0.0,1050,1273
2125,no,2,priv,60,30,married,no_rec,fixed,60,152.0,3500.0,750.0,800,865
2126,no,3,owner,48,29,single,no_rec,fixed,35,76.0,4000.0,1500.0,800,1500
2127,yes,4,rent,60,46,married,no_rec,freelance,70,100.0,0.0,0.0,2400,2500
2128,no,5,rent,30,59,married,no_rec,fixed,81,207.0,20000.0,0.0,700,1460
2129,no,15,owner,36,47,married,no_rec,fixed,75,230.0,13000.0,1400.0,1400,1568
2130,yes,5,owner,60,43,married,yes_rec,freelance,75,166.0,7000.0,700.0,1000,1040
2131,no,2,owner,60,23,single,no_rec,fixed,35,150.0,3000.0,0.0,2000,4904
2132,no,0,parents,60,21,single,no_rec,partime,45,312.0,10000.0,0.0,1033,1175
2133,yes,0,owner,60,42,married,yes_rec,partime,35,130.0,7000.0,3000.0,950,950
2134,no,15,parents,60,34,single,no_rec,fixed,45,195.0,17000.0,0.0,1200,1200
2135,yes,3,priv,24,47,married,no_rec,fixed,60,116.0,4000.0,1500.0,800,1000
2136,no,11,owner,60,46,married,no_rec,fixed,75,149.0,3500.0,0.0,1400,2194
2137,no,0,rent,48,23,single,no_rec,fixed,44,88.0,0.0,0.0,1000,1529
2138,no,11,rent,60,32,married,no_rec,fixed,79,185.0,0.0,0.0,950,1117
2139,no,1,rent,48,39,married,no_rec,fixed,86,105.0,0.0,0.0,1300,1600
2140,no,10,owner,48,38,married,no_rec,fixed,60,371.0,10000.0,4350.0,1450,1670
2141,no,14,other,48,36,married,no_rec,fixed,35,251.0,0.0,0.0,1000,1550
2142,yes,2,rent,36,27,separated,no_rec,fixed,48,128.0,0.0,0.0,450,545
2143,yes,1,other,48,32,married,no_rec,fixed,60,69.0,0.0,0.0,2000,2580
2144,no,4,other,24,43,married,no_rec,freelance,45,125.0,0.0,0.0,400,1100
2145,no,7,owner,30,30,married,yes_rec,fixed,45,126.0,7000.0,0.0,500,1661
2146,yes,18,owner,48,43,married,no_rec,fixed,90,100.0,3500.0,0.0,1400,1403
2147,no,3,rent,60,40,married,no_rec,fixed,84,86.0,0.0,0.0,1000,1197
2148,no,20,owner,24,66,married,no_rec,fixed,45,143.0,10000.0,0.0,950,1370
2149,no,1,rent,18,33,married,no_rec,freelance,69,244.0,0.0,0.0,600,1150
2150,yes,14,owner,36,33,single,no_rec,freelance,35,0.0,4000.0,1500.0,700,1700
2151,no,4,owner,60,31,married,no_rec,fixed,60,177.0,3000.0,0.0,1300,1409
2152,no,5,owner,48,40,married,no_rec,freelance,75,61.0,11000.0,770.0,1200,1483
2153,no,13,owner,60,32,married,no_rec,fixed,75,182.0,5000.0,2500.0,1300,1569
2154,yes,1,rent,60,34,married,no_rec,fixed,56,112.0,4000.0,1500.0,1400,1508
2155,no,12,owner,60,50,married,no_rec,fixed,45,190.0,9500.0,200.0,1800,2624
2156,no,7,owner,36,36,married,no_rec,fixed,45,103.0,4000.0,0.0,325,1626
2157,yes,1,other,36,46,married,yes_rec,fixed,35,150.0,0.0,0.0,3000,4250
2158,no,2,parents,60,28,married,no_rec,fixed,60,131.0,6000.0,0.0,1250,1346
2159,no,6,parents,60,27,single,no_rec,fixed,35,130.0,0.0,0.0,1600,1900
2160,no,17,owner,36,47,married,no_rec,fixed,75,158.0,17000.0,0.0,1000,2159
2161,no,3,owner,36,26,married,no_rec,fixed,45,133.0,26000.0,0.0,1000,1300
2162,no,19,rent,60,37,married,yes_rec,fixed,88,125.0,0.0,0.0,750,970
2163,no,0,rent,18,34,married,yes_rec,partime,98,81.0,0.0,0.0,300,450
2164,no,21,priv,60,51,married,no_rec,fixed,45,140.0,3000.0,0.0,1200,1200
2165,no,7,parents,60,30,single,no_rec,fixed,35,95.0,0.0,0.0,900,1158
2166,no,12,owner,60,56,married,no_rec,freelance,35,126.0,17000.0,0.0,3000,3745
2167,yes,4,rent,60,33,married,no_rec,freelance,82,69.0,0.0,0.0,2000,2216
2168,yes,1,owner,24,49,married,yes_rec,partime,35,90.0,7000.0,0.0,265,300
2169,no,10,owner,24,39,married,no_rec,fixed,45,217.0,9000.0,3000.0,1500,2468
2170,yes,1,priv,48,36,single,yes_rec,fixed,35,173.0,7700.0,0.0,1000,2008
2171,no,22,rent,60,51,married,no_rec,fixed,57,116.0,0.0,0.0,1300,1347
2172,no,1,owner,42,35,married,no_rec,fixed,75,54.0,6000.0,0.0,1000,1900
2173,no,3,owner,36,41,married,yes_rec,fixed,45,270.0,25000.0,0.0,900,910
2174,no,7,other,24,30,single,no_rec,fixed,35,102.0,0.0,0.0,400,1541
2175,no,0,parents,48,20,single,no_rec,partime,35,215.0,15000.0,0.0,1100,1100
2176,yes,5,ignore,60,25,married,no_rec,fixed,75,160.0,1000.0,0.0,890,990
2177,yes,11,owner,48,26,married,no_rec,fixed,35,135.0,3500.0,0.0,200,1871
2178,no,20,owner,60,49,married,no_rec,fixed,60,130.0,4000.0,0.0,1100,1738
2179,no,1,owner,12,61,married,no_rec,others,45,103.0,20000.0,0.0,300,650
2180,no,4,rent,60,26,married,no_rec,fixed,51,60.0,0.0,0.0,1750,1950
2181,yes,10,rent,48,36,married,yes_rec,freelance,100,247.0,0.0,0.0,1500,1810
2182,no,13,owner,60,41,married,no_rec,fixed,75,89.0,2000.0,0.0,1000,1274
2183,no,10,owner,36,36,married,no_rec,fixed,35,235.0,12000.0,1700.0,1500,1985
2184,no,1,parents,60,36,single,no_rec,fixed,35,176.0,0.0,0.0,1100,1600
2185,no,0,owner,60,50,single,no_rec,fixed,35,120.0,0.0,0.0,1400,1430
2186,yes,2,other,48,47,single,yes_rec,freelance,35,0.0,0.0,0.0,2150,2152
2187,no,3,rent,36,30,married,yes_rec,freelance,59,140.0,0.0,0.0,1300,2115
2188,yes,4,owner,48,27,married,no_rec,freelance,75,0.0,3000.0,2000.0,900,1150
2189,no,2,rent,60,49,married,no_rec,fixed,51,155.0,0.0,0.0,1500,1550
2190,no,2,rent,60,26,married,yes_rec,fixed,70,98.0,0.0,0.0,1100,1240
2191,no,17,owner,60,42,married,no_rec,fixed,75,134.0,3500.0,0.0,1000,1594
2192,yes,10,rent,60,43,married,no_rec,freelance,90,0.0,0.0,0.0,1350,1668
2193,no,2,owner,60,25,married,no_rec,freelance,45,200.0,6000.0,1500.0,1600,1866
2194,no,10,owner,48,44,married,no_rec,fixed,75,450.0,12000.0,0.0,1030,1128
2195,yes,7,rent,60,49,married,yes_rec,fixed,67,68.0,0.0,0.0,1300,1500
2196,yes,0,rent,48,35,married,no_rec,partime,106,160.0,0.0,0.0,930,930
2197,no,3,rent,36,25,single,no_rec,fixed,49,138.0,0.0,0.0,900,1717
2198,no,11,rent,60,28,married,no_rec,fixed,59,144.0,0.0,0.0,1225,1360
2199,no,20,owner,36,47,married,no_rec,freelance,60,0.0,4000.0,0.0,800,1701
2200,yes,0,owner,60,32,married,yes_rec,fixed,45,142.0,7000.0,3000.0,1250,1566
2201,no,6,owner,60,31,married,no_rec,fixed,45,131.0,4000.0,1600.0,600,1661
2202,no,5,owner,30,53,single,no_rec,freelance,35,700.0,23000.0,0.0,1500,2150
2203,yes,15,owner,36,44,married,yes_rec,fixed,90,245.0,4000.0,0.0,375,460
2204,yes,0,parents,18,19,single,no_rec,fixed,35,91.0,0.0,0.0,650,650
2205,yes,9,rent,24,30,single,yes_rec,fixed,46,113.0,0.0,0.0,700,700
2206,no,11,owner,36,40,married,no_rec,fixed,45,203.0,8000.0,4000.0,900,1674
2207,no,12,owner,36,55,married,no_rec,fixed,45,104.0,5000.0,0.0,275,575
2208,no,11,owner,48,29,married,no_rec,fixed,75,76.0,15000.0,0.0,300,1336
2209,no,10,rent,36,36,divorced,no_rec,freelance,45,100.0,0.0,0.0,1000,1700
2210,no,10,rent,36,31,married,no_rec,fixed,61,164.0,5000.0,0.0,1000,1440
2211,no,26,rent,60,40,married,no_rec,fixed,47,118.0,0.0,0.0,1260,1450
2212,no,10,owner,60,37,single,yes_rec,others,35,0.0,78000.0,0.0,1250,1418
2213,no,19,rent,18,39,single,no_rec,fixed,45,100.0,0.0,0.0,450,997
2214,no,12,owner,18,35,married,no_rec,fixed,60,400.0,6000.0,0.0,200,2225
2215,no,0,parents,18,33,single,no_rec,fixed,35,112.0,6000.0,0.0,450,1196
2216,yes,1,priv,48,41,married,no_rec,partime,75,80.0,4000.0,30.0,1100,1409
2217,no,19,owner,60,46,married,no_rec,freelance,60,190.0,7000.0,0.0,1500,2755
2218,no,25,owner,48,49,married,no_rec,freelance,105,240.0,12000.0,4200.0,1660,1698
2219,no,2,rent,60,26,married,no_rec,partime,85,97.0,6000.0,0.0,1070,1172
2220,no,2,parents,60,25,married,no_rec,freelance,35,150.0,2000.0,0.0,1000,1302
2221,no,5,parents,60,24,single,no_rec,fixed,35,92.0,0.0,0.0,1030,1068
2222,no,4,rent,48,42,married,no_rec,freelance,100,245.0,0.0,0.0,1450,1489
2223,no,15,parents,48,30,separated,no_rec,fixed,35,126.0,0.0,0.0,850,1075
2224,no,21,owner,36,51,married,no_rec,fixed,75,160.0,1500.0,0.0,900,1221
2225,no,1,parents,24,22,single,no_rec,partime,35,80.0,0.0,0.0,150,400
2226,no,14,owner,36,33,married,no_rec,fixed,60,92.0,7000.0,0.0,800,1115
2227,no,1,parents,48,26,single,no_rec,freelance,35,500.0,0.0,0.0,1300,1561
2228,yes,13,other,60,31,married,no_rec,fixed,60,105.0,0.0,0.0,1200,1423
2229,yes,3,owner,36,40,married,yes_rec,freelance,35,200.0,10000.0,0.0,800,800
2230,no,23,owner,48,47,married,no_rec,fixed,105,139.0,2500.0,0.0,750,940
2231,no,20,owner,36,35,married,no_rec,fixed,75,175.0,12000.0,0.0,1500,1700
2232,yes,5,rent,60,37,married,yes_rec,fixed,131,257.0,0.0,0.0,2200,2538
2233,no,2,rent,60,33,single,no_rec,fixed,75,400.0,0.0,0.0,1450,1457
2234,no,18,owner,60,48,married,no_rec,fixed,45,104.0,5500.0,25.0,800,1021
